井上压力（MPa）,注水流量（L/Min）,回水流量（L/Min）,注入量（L）,回流量（L）,,,,,,
5.031482174,0.007850401,-0.015497718,147.5486561,-49.96033643,,,,,,
5.152248307,0.003824863,-0.016302826,147.5486593,-49.96035002,,,,,,
5.050804755,0.009460616,-0.017913041,147.5486672,-49.96036495,,,,,,
5.007328947,0.004629971,-0.018718148,147.548671,-49.96038054,,,,,,
5.016990238,0.009460616,-0.01147218,147.5486789,-49.9603901,,,,,,
4.997667657,0.004629971,-0.021938579,147.5486828,-49.96040839,,,,,,
5.113603145,0.008655509,-0.015497718,147.54869,-49.9604213,,,,,,
5.055635401,0.007850401,-0.01147218,147.5486965,-49.96043086,,,,,,
5.04597411,0.003019756,-0.017107933,147.548699,-49.96044512,,,,,,
5.026651529,0.006240186,-0.016302826,147.5487042,-49.9604587,,,,,,
5.007328947,0.010265724,-0.021133471,147.5487128,-49.96047632,,,,,,
5.166740243,0.008655509,-0.029989654,147.54872,-49.96050131,,,,,,
5.074957982,0.009460616,-0.017107933,147.5487279,-49.96051556,,,,,,
4.963853139,0.011875939,-0.012277288,147.5487378,-49.96052579,,,,,,
4.983175721,0.010265724,-0.012277288,147.5487463,-49.96053603,,,,,,
5.012159593,0.010265724,-0.016302826,147.5487549,-49.96054961,,,,,,
5.108772499,0.007850401,-0.018718148,147.5487614,-49.96056521,,,,,,
5.074957982,0.007850401,-0.021133471,147.548768,-49.96058282,,,,,,
4.997667657,0.010265724,-0.018718148,147.5487765,-49.96059842,,,,,,
5.012159593,0.003019756,-0.019523256,147.548779,-49.96061469,,,,,,
5.012159593,0.014291261,-0.017913041,147.5487909,-49.96062962,,,,,,
5.099111209,0.007045293,-0.016302826,147.5487968,-49.9606432,,,,,,
5.070127337,0.010265724,-0.021133471,147.5488054,-49.96066081,,,,,,
4.896224104,0.010265724,-0.010667073,147.5488139,-49.9606697,,,,,,
4.968683785,0.005435078,-0.012277288,147.5488185,-49.96067993,,,,,,
4.997667657,0.004629971,-0.017913041,147.5488223,-49.96069486,,,,,,
5.142587017,0.007045293,-0.021133471,147.5488282,-49.96071247,,,,,,
5.031482174,0.005435078,-0.017107933,147.5488327,-49.96072673,,,,,,
4.954191849,0.007045293,-0.016302826,147.5488386,-49.96074031,,,,,,
4.954191849,0.011070831,-0.015497718,147.5488478,-49.96075323,,,,,,
5.04597411,0.002214648,-0.022743686,147.5488497,-49.96077218,,,,,,
5.065296691,0.005435078,-0.016302826,147.5488542,-49.96078577,,,,,,
5.026651529,0.009460616,-0.005836427,147.5488621,-49.96079063,,,,,,
4.954191849,0.005435078,-0.013887503,147.5488666,-49.9608022,,,,,,
4.963853139,0.012681046,-0.018718148,147.5488772,-49.9608178,,,,,,
4.992837011,0.007850401,-0.020328363,147.5488837,-49.96083474,,,,,,
5.021820883,0.005435078,-0.014692611,147.5488882,-49.96084699,,,,,,
5.021820883,0.002214648,-0.017107933,147.5488901,-49.96086124,,,,,,
5.103941854,0.007850401,-0.020328363,147.5488966,-49.96087818,,,,,,
5.036312819,0.008655509,-0.017107933,147.5489038,-49.96089244,,,,,,
5.002498302,0.007045293,-0.023548794,147.5489097,-49.96091206,,,,,,
5.016990238,0.008655509,-0.020328363,147.5489169,-49.960929,,,,,,
5.026651529,0.006240186,-0.020328363,147.5489221,-49.96094595,,,,,,
5.050804755,0.011875939,-0.021133471,147.548932,-49.96096356,,,,,,
5.031482174,0.004629971,-0.016302826,147.5489359,-49.96097714,,,,,,
4.988006366,0.007045293,-0.015497718,147.5489418,-49.96099006,,,,,,
4.97351443,0.010265724,-0.018718148,147.5489503,-49.96100566,,,,,,
5.016990238,0.011875939,-0.020328363,147.5489602,-49.9610226,,,,,,
5.089449918,0.008655509,-0.020328363,147.5489674,-49.96103954,,,,,,
5.074957982,0.016706584,-0.020328363,147.5489813,-49.96105648,,,,,,
5.007328947,-0.004226212,-0.019523256,147.5489778,-49.96107275,,,,,,
5.007328947,0.010265724,-0.009861965,147.5489864,-49.96108096,,,,,,
5.016990238,0.009460616,-0.016302826,147.5489943,-49.96109455,,,,,,
5.041143465,0.010265724,-0.017107933,147.5490028,-49.96110881,,,,,,
5.094280563,0.010265724,-0.013082395,147.5490114,-49.96111971,,,,,,
5.055635401,0.007850401,-0.018718148,147.5490179,-49.96113531,,,,,,
4.992837011,0.011875939,-0.020328363,147.5490278,-49.96115225,,,,,,
4.992837011,0.002214648,-0.021133471,147.5490296,-49.96116986,,,,,,
4.978345075,0.006240186,-0.017913041,147.5490348,-49.96118479,,,,,,
4.983175721,0.004629971,-0.023548794,147.5490387,-49.96120441,,,,,,
5.012159593,0.006240186,-0.013887503,147.5490439,-49.96121598,,,,,,
5.142587017,0.011070831,-0.013887503,147.5490531,-49.96122756,,,,,,
5.016990238,0.004629971,-0.014692611,147.549057,-49.9612398,,,,,,
5.012159593,0.007850401,-0.022743686,147.5490635,-49.96125875,,,,,,
4.997667657,0.009460616,-0.019523256,147.5490714,-49.96127502,,,,,,
4.983175721,0.007850401,-0.015497718,147.549078,-49.96128794,,,,,,
5.012159593,0.004629971,-0.015497718,147.5490818,-49.96130085,,,,,,
5.002498302,0.004629971,-0.015497718,147.5490857,-49.96131377,,,,,,
4.988006366,0.010265724,-0.019523256,147.5490942,-49.96133004,,,,,,
5.099111209,0.005435078,-0.021938579,147.5490988,-49.96134832,,,,,,
5.041143465,0.010265724,-0.019523256,147.5491073,-49.96136459,,,,,,
5.021820883,0.011070831,-0.016302826,147.5491165,-49.96137817,,,,,,
4.988006366,0.007045293,-0.019523256,147.5491224,-49.96139444,,,,,,
4.963853139,-0.003421105,-0.019523256,147.5491196,-49.96141071,,,,,,
4.925207976,0.017511692,-0.014692611,147.5491342,-49.96142296,,,,,,
4.978345075,0.011070831,-0.016302826,147.5491434,-49.96143654,,,,,,
4.959022494,0.008655509,-0.01147218,147.5491506,-49.9614461,,,,,,
4.988006366,0.009460616,-0.016302826,147.5491585,-49.96145969,,,,,,
4.97351443,0.006240186,-0.018718148,147.5491637,-49.96147529,,,,,,
4.939699913,0.005435078,-0.016302826,147.5491682,-49.96148887,,,,,,
4.959022494,0.010265724,-0.020328363,147.5491768,-49.96150581,,,,,,
5.026651529,0.005435078,-0.016302826,147.5491813,-49.9615194,,,,,,
5.050804755,0.006240186,-0.014692611,147.5491865,-49.96153164,,,,,,
5.108772499,0.008655509,-0.016302826,147.5491937,-49.96154523,,,,,,
5.041143465,-0.005836427,-0.021938579,147.5491888,-49.96156351,,,,,,
5.016990238,0.011875939,-0.019523256,147.5491987,-49.96157978,,,,,,
4.949361203,0.007045293,-0.019523256,147.5492046,-49.96159605,,,,,,
4.944530558,0.010265724,-0.019523256,147.5492132,-49.96161232,,,,,,
4.983175721,0.006240186,-0.018718148,147.5492184,-49.96162792,,,,,,
4.97351443,0.007045293,-0.014692611,147.5492242,-49.96164016,,,,,,
4.97351443,0.008655509,-0.005836427,147.5492314,-49.96164502,,,,,,
5.021820883,0.003019756,-0.016302826,147.549234,-49.96165861,,,,,,
5.021820883,0.005435078,-0.020328363,147.5492385,-49.96167555,,,,,,
5.002498302,0.010265724,-0.020328363,147.549247,-49.96169249,,,,,,
5.055635401,0.009460616,-0.019523256,147.5492549,-49.96170876,,,,,,
5.099111209,0.015096369,-0.025159009,147.5492675,-49.96172972,,,,,,
5.079788627,0.014291261,-0.013082395,147.5492794,-49.96174063,,,,,,
5.041143465,0.007045293,-0.017913041,147.5492853,-49.96175555,,,,,,
5.026651529,0.007045293,-0.022743686,147.5492912,-49.96177451,,,,,,
4.997667657,0.006240186,-0.021133471,147.5492964,-49.96179212,,,,,,
4.968683785,0.007045293,-0.021133471,147.5493022,-49.96180973,,,,,,
4.944530558,0.013486154,-0.013082395,147.5493135,-49.96182063,,,,,,
4.944530558,0.003824863,-0.020328363,147.5493167,-49.96183757,,,,,,
4.983175721,0.007045293,-0.017913041,147.5493225,-49.9618525,,,,,,
5.026651529,-0.004226212,-0.015497718,147.549319,-49.96186541,,,,,,
4.97351443,0.011070831,-0.017913041,147.5493282,-49.96188034,,,,,,
4.997667657,0.009460616,-0.013082395,147.5493361,-49.96189124,,,,,,
5.079788627,0.014291261,-0.014692611,147.549348,-49.96190349,,,,,,
5.041143465,0.006240186,-0.021938579,147.5493532,-49.96192177,,,,,,
5.055635401,0.005435078,-0.021938579,147.5493578,-49.96194005,,,,,,
5.002498302,0.013486154,-0.017913041,147.549369,-49.96195498,,,,,,
5.002498302,0.012681046,-0.021938579,147.5493796,-49.96197326,,,,,,
4.992837011,0.010265724,-0.016302826,147.5493881,-49.96198685,,,,,,
5.026651529,0.010265724,-0.024353901,147.5493967,-49.96200714,,,,,,
5.012159593,0.005435078,-0.012277288,147.5494012,-49.96201737,,,,,,
5.021820883,0.005435078,-0.010667073,147.5494057,-49.96202626,,,,,,
4.983175721,0.008655509,-0.015497718,147.5494129,-49.96203918,,,,,,
5.108772499,0.010265724,-0.015497718,147.5494215,-49.96205209,,,,,,
5.079788627,0.011070831,-0.017913041,147.5494307,-49.96206702,,,,,,
5.074957982,0.008655509,-0.013082395,147.5494379,-49.96207792,,,,,,
5.074957982,0.007045293,-0.018718148,147.5494438,-49.96209352,,,,,,
4.992837011,0.003824863,-0.018718148,147.549447,-49.96210912,,,,,,
4.997667657,0.007045293,-0.021938579,147.5494529,-49.9621274,,,,,,
5.055635401,0.008655509,-0.021938579,147.5494601,-49.96214568,,,,,,
5.113603145,0.009460616,-0.024353901,147.549468,-49.96216598,,,,,,
4.959022494,0.013486154,-0.021938579,147.5494792,-49.96218426,,,,,,
4.992837011,0.011070831,-0.017107933,147.5494884,-49.96219852,,,,,,
4.992837011,0.013486154,-0.012277288,147.5494997,-49.96220875,,,,,,
4.992837011,0.010265724,-0.020328363,147.5495082,-49.96222569,,,,,,
4.997667657,0.004629971,-0.015497718,147.5495121,-49.9622386,,,,,,
4.978345075,0.011070831,-0.015497718,147.5495213,-49.96225152,,,,,,
4.997667657,0.003824863,-0.014692611,147.5495245,-49.96226376,,,,,,
4.988006366,0.014291261,-0.020328363,147.5495364,-49.9622807,,,,,,
4.959022494,0.008655509,-0.013082395,147.5495436,-49.9622916,,,,,,
4.949361203,0.006240186,-0.018718148,147.5495488,-49.9623072,,,,,,
4.949361203,0.008655509,-0.021133471,147.549556,-49.96232481,,,,,,
4.968683785,0.006240186,-0.020328363,147.5495612,-49.96234175,,,,,,
5.031482174,0.007045293,-0.013082395,147.5495671,-49.96235266,,,,,,
5.137756371,0.015901477,-0.014692611,147.5495803,-49.9623649,,,,,,
5.060466046,0.003824863,-0.017107933,147.5495835,-49.96237916,,,,,,
4.978345075,0.010265724,-0.01147218,147.5495921,-49.96238872,,,,,,
4.959022494,0.006240186,-0.017913041,147.5495973,-49.96240364,,,,,,
4.983175721,0.000604433,-0.021133471,147.5495978,-49.96242125,,,,,,
4.97351443,0.006240186,-0.015497718,147.549603,-49.96243417,,,,,,
4.968683785,0.009460616,-0.013082395,147.5496109,-49.96244507,,,,,,
4.988006366,0.015096369,-0.020328363,147.5496235,-49.96246201,,,,,,
4.963853139,0.007850401,-0.023548794,147.54963,-49.96248164,,,,,,
4.915546686,0.010265724,-0.018718148,147.5496386,-49.96249723,,,,,,
4.983175721,0.007045293,-0.017107933,147.5496444,-49.96251149,,,,,,
5.060466046,0.009460616,-0.016302826,147.5496523,-49.96252508,,,,,,
5.099111209,0.006240186,-0.020328363,147.5496575,-49.96254202,,,,,,
5.065296691,0.007850401,-0.018718148,147.5496641,-49.96255762,,,,,,
5.099111209,0.010265724,-0.021938579,147.5496726,-49.9625759,,,,,,
5.070127337,0.011070831,-0.021938579,147.5496818,-49.96259418,,,,,,
5.060466046,0.010265724,-0.017107933,147.5496904,-49.96260844,,,,,,
5.074957982,0.018316799,-0.017913041,147.5497057,-49.96262336,,,,,,
5.016990238,-0.002615997,-0.017107933,147.5497035,-49.96263762,,,,,,
4.91071604,0.011875939,-0.016302826,147.5497134,-49.96265121,,,,,,
4.934869267,0.004629971,-0.017913041,147.5497172,-49.96266613,,,,,,
4.939699913,0.009460616,-0.017913041,147.5497251,-49.96268106,,,,,,
4.959022494,0.009460616,-0.021133471,147.549733,-49.96269867,,,,,,
5.099111209,0.011875939,-0.019523256,147.5497429,-49.96271494,,,,,,
5.036312819,0.003824863,-0.016302826,147.5497461,-49.96272853,,,,,,
4.983175721,0.006240186,-0.013082395,147.5497513,-49.96273943,,,,,,
4.959022494,0.005435078,-0.016302826,147.5497558,-49.96275301,,,,,,
4.944530558,0.003019756,-0.021938579,147.5497583,-49.9627713,,,,,,
4.983175721,0.006240186,-0.009861965,147.5497635,-49.96277952,,,,,,
4.872070878,0.010265724,-0.021133471,147.5497721,-49.96279713,,,,,,
4.959022494,0.008655509,-0.019523256,147.5497793,-49.9628134,,,,,,
5.007328947,0.010265724,-0.018718148,147.5497878,-49.96282899,,,,,,
5.036312819,0.004629971,-0.018718148,147.5497917,-49.96284459,,,,,,
5.074957982,0.008655509,-0.020328363,147.5497989,-49.96286153,,,,,,
5.012159593,0.007045293,-0.015497718,147.5498048,-49.96287445,,,,,,
4.968683785,0.007045293,-0.012277288,147.5498107,-49.96288468,,,,,,
4.992837011,0.003824863,-0.014692611,147.5498138,-49.96289692,,,,,,
4.997667657,0.004629971,-0.020328363,147.5498177,-49.96291386,,,,,,
4.954191849,0.008655509,-0.019523256,147.5498249,-49.96293013,,,,,,
4.944530558,0.011070831,-0.019523256,147.5498341,-49.9629464,,,,,,
4.963853139,0.012681046,-0.021133471,147.5498447,-49.96296401,,,,,,
5.026651529,0.011070831,-0.019523256,147.5498539,-49.96298028,,,,,,
5.016990238,0.003824863,-0.019523256,147.5498571,-49.96299655,,,,,,
5.079788627,0.009460616,-0.021938579,147.549865,-49.96301483,,,,,,
5.089449918,0.008655509,-0.018718148,147.5498722,-49.96303043,,,,,,
5.089449918,0.010265724,-0.014692611,147.5498808,-49.96304268,,,,,,
4.920377331,0.007850401,-0.015497718,147.5498873,-49.96305559,,,,,,
4.978345075,-0.001005782,-0.017913041,147.5498865,-49.96307052,,,,,,
4.930038622,0.015901477,-0.020328363,147.5498997,-49.96308746,,,,,,
4.954191849,0.010265724,-0.016302826,147.5499083,-49.96310104,,,,,,
5.002498302,0.008655509,-0.017107933,147.5499155,-49.9631153,,,,,,
5.041143465,0.005435078,-0.009056858,147.54992,-49.96312285,,,,,,
4.91071604,0.007850401,-0.017913041,147.5499266,-49.96313778,,,,,,
4.944530558,0.011070831,-0.015497718,147.5499358,-49.96315069,,,,,,
4.968683785,0.008655509,-0.012277288,147.549943,-49.96316092,,,,,,
4.944530558,0.005435078,-0.018718148,147.5499475,-49.96317652,,,,,,
5.055635401,0.008655509,-0.016302826,147.5499548,-49.96319011,,,,,,
4.934869267,0.003824863,-0.013082395,147.5499579,-49.96320101,,,,,,
4.97351443,-0.005836427,-0.027574331,147.5499531,-49.96322399,,,,,,
4.968683785,0.007850401,-0.013887503,147.5499596,-49.96323556,,,,,,
4.934869267,0.009460616,-0.007446643,147.5499675,-49.96324177,,,,,,
5.074957982,0.008655509,-0.014692611,147.5499747,-49.96325401,,,,,,
4.954191849,0.008655509,-0.01147218,147.5499819,-49.96326357,,,,,,
4.930038622,0.004629971,-0.018718148,147.5499858,-49.96327917,,,,,,
4.949361203,0.007045293,-0.017107933,147.5499917,-49.96329342,,,,,,
4.939699913,0.001409541,-0.017107933,147.5499928,-49.96330768,,,,,,
5.070127337,0.007045293,-0.019523256,147.5499987,-49.96332395,,,,,,
4.963853139,0.012681046,-0.017913041,147.5500093,-49.96333888,,,,,,
4.939699913,0.004629971,-0.022743686,147.5500131,-49.96335783,,,,,,
4.978345075,0.009460616,-0.021938579,147.550021,-49.96337611,,,,,,
5.016990238,0.009460616,-0.019523256,147.5500289,-49.96339238,,,,,,
4.930038622,0.008655509,-0.013887503,147.5500361,-49.96340396,,,,,,
4.954191849,0.007045293,-0.020328363,147.550042,-49.9634209,,,,,,
4.963853139,0.005435078,-0.021133471,147.5500465,-49.96343851,,,,,,
5.04597411,0.007045293,-0.021133471,147.5500524,-49.96345612,,,,,,
4.988006366,0.013486154,-0.015497718,147.5500636,-49.96346903,,,,,,
4.949361203,0.006240186,-0.017913041,147.5500688,-49.96348396,,,,,,
4.949361203,0.011070831,-0.021133471,147.550078,-49.96350157,,,,,,
5.060466046,0.005435078,-0.015497718,147.5500826,-49.96351449,,,,,,
4.91071604,0.002214648,-0.017913041,147.5500844,-49.96352941,,,,,,
4.886562814,0.007045293,-0.017107933,147.5500903,-49.96354367,,,,,,
5.099111209,0.011070831,-0.019523256,147.5500995,-49.96355994,,,,,,
4.954191849,0.007045293,-0.01147218,147.5501054,-49.9635695,,,,,,
4.954191849,0.010265724,-0.015497718,147.5501139,-49.96358241,,,,,,
4.930038622,0.011875939,-0.013082395,147.5501238,-49.96359332,,,,,,
5.055635401,0.007850401,-0.017107933,147.5501304,-49.96360757,,,,,,
4.97351443,0.011070831,-0.020328363,147.5501396,-49.96362451,,,,,,
4.939699913,0.008655509,-0.020328363,147.5501468,-49.96364145,,,,,,
4.944530558,0.003824863,-0.012277288,147.55015,-49.96365169,,,,,,
5.041143465,0.006240186,-0.012277288,147.5501552,-49.96366192,,,,,,
4.954191849,0.009460616,-0.016302826,147.5501631,-49.9636755,,,,,,
4.925207976,0.000604433,-0.024353901,147.5501636,-49.9636958,,,,,,
5.007328947,0.007850401,-0.013887503,147.5501701,-49.96370737,,,,,,
5.021820883,0.007850401,-0.022743686,147.5501767,-49.96372632,,,,,,
4.968683785,0.003019756,-0.018718148,147.5501792,-49.96374192,,,,,,
4.949361203,0.008655509,-0.020328363,147.5501864,-49.96375886,,,,,,
5.055635401,0.007850401,-0.015497718,147.550193,-49.96377178,,,,,,
4.963853139,0.012681046,-0.024353901,147.5502035,-49.96379207,,,,,,
4.915546686,0.006240186,-0.021133471,147.5502087,-49.96380968,,,,,,
5.04597411,0.010265724,-0.016302826,147.5502173,-49.96382327,,,,,,
4.968683785,0.009460616,-0.021938579,147.5502252,-49.96384155,,,,,,
4.959022494,0.007045293,-0.018718148,147.550231,-49.96385715,,,,,,
5.050804755,0.007045293,-0.014692611,147.5502369,-49.96386939,,,,,,
4.963853139,0.010265724,-0.01147218,147.5502455,-49.96387895,,,,,,
4.939699913,0.008655509,-0.017107933,147.5502527,-49.96389321,,,,,,
5.026651529,0.003824863,-0.021133471,147.5502559,-49.96391082,,,,,,
4.963853139,0.010265724,-0.016302826,147.5502644,-49.96392441,,,,,,
4.896224104,0.007850401,-0.021133471,147.550271,-49.96394202,,,,,,
4.939699913,0.011875939,-0.018718148,147.5502808,-49.96395762,,,,,,
5.041143465,0.006240186,-0.016302826,147.550286,-49.9639712,,,,,,
4.944530558,0.009460616,-0.012277288,147.5502939,-49.96398143,,,,,,
4.930038622,0.011070831,-0.012277288,147.5503032,-49.96399166,,,,,,
4.852748296,0.007850401,-0.021938579,147.5503097,-49.96400995,,,,,,
5.002498302,0.006240186,-0.01147218,147.5503149,-49.96401951,,,,,,
4.939699913,0.009460616,-0.017913041,147.5503228,-49.96403443,,,,,,
4.97351443,0.010265724,-0.015497718,147.5503313,-49.96404735,,,,,,
5.108772499,0.005435078,-0.018718148,147.5503359,-49.96406295,,,,,,
4.930038622,0.006240186,-0.012277288,147.5503411,-49.96407318,,,,,,
4.920377331,0.007045293,-0.017107933,147.5503469,-49.96408743,,,,,,
5.079788627,0.001409541,-0.014692611,147.5503481,-49.96409968,,,,,,
4.988006366,0.007850401,-0.023548794,147.5503547,-49.9641193,,,,,,
4.954191849,0.009460616,-0.018718148,147.5503625,-49.9641349,,,,,,
4.968683785,0.004629971,-0.017913041,147.5503664,-49.96414983,,,,,,
4.992837011,0.008655509,-0.017107933,147.5503736,-49.96416408,,,,,,
4.997667657,0.009460616,-0.013887503,147.5503815,-49.96417566,,,,,,
5.089449918,0.007045293,-0.014692611,147.5503874,-49.9641879,,,,,,
4.925207976,0.007850401,-0.025964116,147.5503939,-49.96420954,,,,,,
4.954191849,0.007850401,-0.021938579,147.5504004,-49.96422782,,,,,,
5.060466046,0.003824863,-0.019523256,147.5504036,-49.96424409,,,,,,
4.992837011,0.007045293,-0.019523256,147.5504095,-49.96426036,,,,,,
4.949361203,0.001409541,-0.019523256,147.5504107,-49.96427663,,,,,,
5.060466046,0.021537229,-0.019523256,147.5504286,-49.9642929,,,,,,
4.978345075,0.008655509,-0.020328363,147.5504358,-49.96430984,,,,,,
4.925207976,0.007850401,-0.019523256,147.5504424,-49.96432611,,,,,,
4.963853139,0.007850401,-0.012277288,147.5504489,-49.96433634,,,,,,
4.988006366,0.007045293,-0.013887503,147.5504548,-49.96434791,,,,,,
4.925207976,0.011875939,-0.017913041,147.5504647,-49.96436284,,,,,,
4.959022494,0.008655509,-0.017107933,147.5504719,-49.9643771,,,,,,
5.036312819,0.011070831,-0.013887503,147.5504811,-49.96438867,,,,,,
4.925207976,0.010265724,-0.017107933,147.5504897,-49.96440293,,,,,,
4.930038622,0.005435078,-0.013082395,147.5504942,-49.96441383,,,,,,
5.113603145,0.006240186,-0.021133471,147.5504994,-49.96443144,,,,,,
4.939699913,0.008655509,-0.010667073,147.5505066,-49.96444033,,,,,,
4.963853139,0.008655509,-0.01147218,147.5505138,-49.96444989,,,,,,
5.079788627,0.013486154,-0.013082395,147.5505251,-49.96446079,,,,,,
4.963853139,0.010265724,-0.016302826,147.5505336,-49.96447438,,,,,,
4.949361203,0.007045293,-0.020328363,147.5505395,-49.96449132,,,,,,
5.074957982,0.007850401,-0.017107933,147.550546,-49.96450557,,,,,,
4.925207976,0.003824863,-0.021938579,147.5505492,-49.96452385,,,,,,
4.949361203,0.005435078,-0.018718148,147.5505538,-49.96453945,,,,,,
4.949361203,0.001409541,-0.019523256,147.5505549,-49.96455572,,,,,,
